id,ar,start,end,peak_flux,label_m1p,sample_dir,num_images,is_complete_40,split
11731_2013_05_06_15_07_48_0,11731,2013-05-06 03:07:48.000000000,2013-05-06 15:07:48.000000000,9.411764705882352e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11731\2013_05_06_15_07_48_0,40,True,chrono_train
11731_2013_04_26_13_27_01_0,11731,2013-04-26 01:27:01.000000000,2013-04-26 13:27:01.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11731\2013_04_26_13_27_01_0,40,True,chrono_train
11731_2013_04_30_12_03_01_0,11731,2013-04-30 00:03:01.000000000,2013-04-30 12:03:01.000000000,2.11764705882353e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11731\2013_04_30_12_03_01_0,40,True,chrono_train
11731_2013_05_02_12_08_01_0,11731,2013-05-02 00:08:01.000000000,2013-05-02 12:08:01.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11731\2013_05_02_12_08_01_0,40,True,chrono_train
11733_2013_04_28_20_16_56_0,11733,2013-04-28 08:16:56.000000000,2013-04-28 20:16:56.000000000,4.705882352941177e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11733\2013_04_28_20_16_56_0,40,True,chrono_train
11733_2013_04_28_12_00_00_0,11733,2013-04-28 00:00:00.000000000,2013-04-28 12:00:00.000000000,5.176470588235296e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11733\2013_04_28_12_00_00_0,40,True,chrono_train
11732_2013_04_28_12_00_00_0,11732,2013-04-28 00:00:00.000000000,2013-04-28 12:00:00.000000000,3.5294117647058825e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_04_28_12_00_00_0,40,True,chrono_train
11732_2013_04_28_12_00_00_1,11732,2013-04-28 14:46:00.000000000,2013-04-29 02:46:00.000000000,3.5294117647058825e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_04_28_12_00_00_1,40,True,chrono_train
11732_2013_05_02_04_15_00_0,11732,2013-05-01 16:15:00.000000000,2013-05-02 04:15:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_05_02_04_15_00_0,40,True,chrono_train
11732_2013_05_05_13_55_00_0,11732,2013-05-05 01:55:00.000000000,2013-05-05 13:55:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_05_05_13_55_00_0,40,True,chrono_train
11732_2013_05_08_19_16_00_0,11732,2013-05-08 07:16:00.000000000,2013-05-08 19:16:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_05_08_19_16_00_0,40,True,chrono_train
11732_2013_05_08_19_16_00_1,11732,2013-05-09 12:00:00.000000000,2013-05-10 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_05_08_19_16_00_1,40,True,chrono_train
11732_2013_04_30_04_15_01_0,11732,2013-04-29 16:15:01.000000000,2013-04-30 04:15:01.000000000,3.1764705882352943e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_04_30_04_15_01_0,40,True,chrono_train
11732_2013_04_30_04_15_01_1,11732,2013-04-30 16:15:00.000000000,2013-05-01 04:15:00.000000000,3.1764705882352943e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_04_30_04_15_01_1,40,True,chrono_train
11732_2013_04_30_01_04_01_0,11732,2013-04-29 13:04:01.000000000,2013-04-30 01:04:01.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_04_30_01_04_01_0,40,True,chrono_train
11732_2013_05_06_19_16_01_0,11732,2013-05-06 07:16:01.000000000,2013-05-06 19:16:01.000000000,9.176470588235296e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11732\2013_05_06_19_16_01_0,40,True,chrono_train
11735_2013_04_30_12_00_00_0,11735,2013-04-30 00:00:00.000000000,2013-04-30 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11735\2013_04_30_12_00_00_0,40,True,chrono_train
11735_2013_04_30_12_00_00_1,11735,2013-04-30 12:00:00.000000000,2013-05-01 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11735\2013_04_30_12_00_00_1,40,True,chrono_train
11735_2013_04_30_12_00_00_2,11735,2013-05-01 00:00:00.000000000,2013-05-01 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11735\2013_04_30_12_00_00_2,40,True,chrono_train
11735_2013_04_30_12_00_00_3,11735,2013-05-01 12:00:00.000000000,2013-05-02 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11735\2013_04_30_12_00_00_3,40,True,chrono_train
11734_2013_04_30_20_06_01_1,11734,2013-05-01 08:06:00.000000000,2013-05-01 20:06:00.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_04_30_20_06_01_1,40,True,chrono_train
11734_2013_05_02_20_47_26_0,11734,2013-05-02 08:47:26.000000000,2013-05-02 20:47:26.000000000,2.705882352941177e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_02_20_47_26_0,40,True,chrono_train
11734_2013_05_05_13_55_00_0,11734,2013-05-05 01:55:00.000000000,2013-05-05 13:55:00.000000000,3.764705882352941e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_05_13_55_00_0,40,True,chrono_train
11734_2013_05_08_11_22_00_0,11734,2013-05-07 23:22:00.000000000,2013-05-08 11:22:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_08_11_22_00_0,40,True,chrono_train
11734_2013_05_08_11_22_00_1,11734,2013-05-08 14:17:06.526886703,2013-05-09 02:17:06.526886703,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_08_11_22_00_1,40,True,chrono_train
11734_2013_05_08_11_22_00_2,11734,2013-05-09 04:44:00.999999999,2013-05-09 16:44:00.999999999,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_08_11_22_00_2,40,True,chrono_train
11734_2013_05_11_16_47_29_0,11734,2013-05-11 04:47:29.000000000,2013-05-11 16:47:29.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_11_16_47_29_0,40,True,chrono_train
11734_2013_05_02_21_56_52_0,11734,2013-05-02 09:56:52.000000000,2013-05-02 21:56:52.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_02_21_56_52_0,40,True,chrono_train
11734_2013_05_10_16_44_01_0,11734,2013-05-10 04:44:01.000000000,2013-05-10 16:44:01.000000000,1.7647058823529412e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_10_16_44_01_0,40,True,chrono_train
11734_2013_05_01_20_46_01_0,11734,2013-05-01 08:46:01.000000000,2013-05-01 20:46:01.000000000,3.294117647058824e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_01_20_46_01_0,40,True,chrono_train
11734_2013_05_02_22_01_04_0,11734,2013-05-02 10:01:04.000000000,2013-05-02 22:01:04.000000000,2e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_02_22_01_04_0,40,True,chrono_train
11734_2013_05_03_03_18_01_0,11734,2013-05-02 15:18:01.000000000,2013-05-03 03:18:01.000000000,2.8235294117647062e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_03_03_18_01_0,40,True,chrono_train
11734_2013_05_04_03_19_07_0,11734,2013-05-03 15:19:07.000000000,2013-05-04 03:19:07.000000000,2.3529411764705885e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_04_03_19_07_0,40,True,chrono_train
11734_2013_05_04_05_59_33_0,11734,2013-05-03 17:59:33.000000000,2013-05-04 05:59:33.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_04_05_59_33_0,40,True,chrono_train
11734_2013_05_06_08_23_01_0,11734,2013-05-05 20:23:01.000000000,2013-05-06 08:23:01.000000000,1.8823529411764705e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11734\2013_05_06_08_23_01_0,40,True,chrono_train
11736_2013_05_06_05_39_01_0,11736,2013-05-05 17:39:01.000000000,2013-05-06 05:39:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_06_05_39_01_0,40,True,chrono_train
11736_2013_05_02_12_00_00_0,11736,2013-05-02 00:00:00.000000000,2013-05-02 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_02_12_00_00_0,40,True,chrono_train
11736_2013_05_02_12_00_00_1,11736,2013-05-02 22:02:49.895046969,2013-05-03 10:02:49.895046969,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_02_12_00_00_1,40,True,chrono_train
11736_2013_05_02_12_00_00_2,11736,2013-05-03 22:35:59.999999999,2013-05-04 10:35:59.999999999,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_02_12_00_00_2,40,True,chrono_train
11736_2013_05_08_06_56_00_0,11736,2013-05-07 18:56:00.000000000,2013-05-08 06:56:00.000000000,4e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_08_06_56_00_0,40,True,chrono_train
11736_2013_05_10_12_23_00_0,11736,2013-05-10 00:23:00.000000000,2013-05-10 12:23:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11736\2013_05_10_12_23_00_0,40,True,chrono_train
11739_2013_05_10_19_16_01_0,11739,2013-05-10 07:16:01.000000000,2013-05-10 19:16:01.000000000,3.294117647058824e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_10_19_16_01_0,40,True,chrono_train
11739_2013_05_12_19_16_00_0,11739,2013-05-12 07:16:00.000000000,2013-05-12 19:16:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_12_19_16_00_0,40,True,chrono_train
11739_2013_05_09_16_43_01_0,11739,2013-05-09 04:43:01.000000000,2013-05-09 16:43:01.000000000,2.9411764705882355e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_09_16_43_01_0,40,True,chrono_train
11739_2013_05_05_17_57_18_0,11739,2013-05-05 05:57:18.000000000,2013-05-05 17:57:18.000000000,9.764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_05_17_57_18_0,40,True,chrono_train
11739_2013_05_05_20_04_00_0,11739,2013-05-05 08:04:00.000000000,2013-05-05 20:04:00.000000000,2.8235294117647062e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_05_20_04_00_0,40,True,chrono_train
11739_2013_05_05_13_55_00_0,11739,2013-05-05 01:55:00.000000000,2013-05-05 13:55:00.000000000,1.6470588235294116e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_05_13_55_00_0,40,True,chrono_train
11739_2013_05_06_22_18_01_0,11739,2013-05-06 10:18:01.000000000,2013-05-06 22:18:01.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11739\2013_05_06_22_18_01_0,40,True,chrono_train
11738_2013_05_09_00_22_00_0,11738,2013-05-08 12:22:00.000000000,2013-05-09 00:22:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_0,40,True,chrono_train
11738_2013_05_09_00_22_00_1,11738,2013-05-09 00:52:05.798381649,2013-05-09 12:52:05.798381649,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_1,40,True,chrono_train
11738_2013_05_09_00_22_00_2,11738,2013-05-09 13:23:58.015360404,2013-05-10 01:23:58.015360404,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_2,40,True,chrono_train
11738_2013_05_09_00_22_00_3,11738,2013-05-10 01:26:43.567603679,2013-05-10 13:26:43.567603679,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_3,40,True,chrono_train
11738_2013_05_09_00_22_00_4,11738,2013-05-10 13:49:57.272136130,2013-05-11 01:49:57.272136130,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_4,40,True,chrono_train
11738_2013_05_09_00_22_00_5,11738,2013-05-11 02:22:59.195575710,2013-05-11 14:22:59.195575710,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_5,40,True,chrono_train
11738_2013_05_09_00_22_00_6,11738,2013-05-11 14:41:06.511440578,2013-05-12 02:41:06.511440578,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_6,40,True,chrono_train
11738_2013_05_09_00_22_00_7,11738,2013-05-12 03:13:45.616564428,2013-05-12 15:13:45.616564428,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_7,40,True,chrono_train
11738_2013_05_09_00_22_00_8,11738,2013-05-12 15:59:26.404422176,2013-05-13 03:59:26.404422176,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_8,40,True,chrono_train
11738_2013_05_09_00_22_00_9,11738,2013-05-13 04:13:00.999999996,2013-05-13 16:13:00.999999996,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_09_00_22_00_9,40,True,chrono_train
11738_2013_05_07_00_22_01_0,11738,2013-05-06 12:22:01.000000000,2013-05-07 00:22:01.000000000,3.4117647058823524e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_07_00_22_01_0,40,True,chrono_train
11738_2013_05_05_13_55_00_0,11738,2013-05-05 01:55:00.000000000,2013-05-05 13:55:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11738\2013_05_05_13_55_00_0,40,True,chrono_train
11740_2013_05_05_13_55_00_0,11740,2013-05-05 01:55:00.000000000,2013-05-05 13:55:00.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_05_13_55_00_0,40,True,chrono_train
11740_2013_05_08_06_56_00_0,11740,2013-05-07 18:56:00.000000000,2013-05-08 06:56:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_0,40,True,chrono_train
11740_2013_05_08_06_56_00_1,11740,2013-05-08 09:49:18.143525405,2013-05-08 21:49:18.143525405,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_1,40,True,chrono_train
11740_2013_05_08_06_56_00_2,11740,2013-05-09 01:38:57.162135592,2013-05-09 13:38:57.162135592,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_2,40,True,chrono_train
11740_2013_05_08_06_56_00_3,11740,2013-05-09 16:22:27.867303209,2013-05-10 04:22:27.867303209,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_3,40,True,chrono_train
11740_2013_05_08_06_56_00_4,11740,2013-05-10 04:58:54.006965584,2013-05-10 16:58:54.006965584,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_4,40,True,chrono_train
11740_2013_05_08_06_56_00_5,11740,2013-05-10 20:11:21.024927481,2013-05-11 08:11:21.024927481,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_5,40,True,chrono_train
11740_2013_05_08_06_56_00_6,11740,2013-05-11 08:59:20.406511416,2013-05-11 20:59:20.406511416,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_6,40,True,chrono_train
11740_2013_05_08_06_56_00_7,11740,2013-05-11 23:55:26.185617356,2013-05-12 11:55:26.185617356,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_7,40,True,chrono_train
11740_2013_05_08_06_56_00_8,11740,2013-05-12 11:59:59.999999995,2013-05-12 23:59:59.999999995,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_08_06_56_00_8,40,True,chrono_train
11740_2013_05_07_01_46_00_0,11740,2013-05-06 13:46:00.000000000,2013-05-07 01:46:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11740\2013_05_07_01_46_00_0,40,True,chrono_train
11741_2013_05_08_06_56_00_0,11741,2013-05-07 18:56:00.000000000,2013-05-08 06:56:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_0,40,True,chrono_train
11741_2013_05_08_06_56_00_1,11741,2013-05-08 11:02:39.749030839,2013-05-08 23:02:39.749030839,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_1,40,True,chrono_train
11741_2013_05_08_06_56_00_2,11741,2013-05-09 07:45:49.371227193,2013-05-09 19:45:49.371227193,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_2,40,True,chrono_train
11741_2013_05_08_06_56_00_3,11741,2013-05-09 19:49:45.318755809,2013-05-10 07:49:45.318755809,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_3,40,True,chrono_train
11741_2013_05_08_06_56_00_4,11741,2013-05-10 10:50:58.678188969,2013-05-10 22:50:58.678188969,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_4,40,True,chrono_train
11741_2013_05_08_06_56_00_5,11741,2013-05-10 23:13:07.243870975,2013-05-11 11:13:07.243870975,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_5,40,True,chrono_train
11741_2013_05_08_06_56_00_6,11741,2013-05-11 19:58:37.039323647,2013-05-12 07:58:37.039323647,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_6,40,True,chrono_train
11741_2013_05_08_06_56_00_7,11741,2013-05-12 13:15:17.202463301,2013-05-13 01:15:17.202463301,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_7,40,True,chrono_train
11741_2013_05_08_06_56_00_8,11741,2013-05-13 07:49:04.563622337,2013-05-13 19:49:04.563622337,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_8,40,True,chrono_train
11741_2013_05_08_06_56_00_9,11741,2013-05-13 19:58:44.629000876,2013-05-14 07:58:44.629000876,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_9,40,True,chrono_train
11741_2013_05_08_06_56_00_10,11741,2013-05-14 11:59:59.999999994,2013-05-14 23:59:59.999999994,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11741\2013_05_08_06_56_00_10,40,True,chrono_train
11743_2013_05_11_10_23_01_0,11743,2013-05-10 22:23:01.000000000,2013-05-11 10:23:01.000000000,1.8823529411764705e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11743\2013_05_11_10_23_01_0,40,True,chrono_train
11743_2013_05_17_05_18_01_0,11743,2013-05-16 17:18:01.000000000,2013-05-17 05:18:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11743\2013_05_17_05_18_01_0,40,True,chrono_train
11743_2013_05_13_22_54_01_0,11743,2013-05-13 10:54:01.000000000,2013-05-13 22:54:01.000000000,2.3529411764705885e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11743\2013_05_13_22_54_01_0,40,True,chrono_train
11743_2013_05_15_22_54_00_0,11743,2013-05-15 10:54:00.000000000,2013-05-15 22:54:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11743\2013_05_15_22_54_00_0,40,True,chrono_train
11743_2013_05_11_09_03_01_0,11743,2013-05-10 21:03:01.000000000,2013-05-11 09:03:01.000000000,1.8823529411764705e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11743\2013_05_11_09_03_01_0,40,True,chrono_train
11744_2013_05_16_04_41_01_0,11744,2013-05-15 16:41:01.000000000,2013-05-16 04:41:01.000000000,5.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_16_04_41_01_0,40,True,chrono_train
11744_2013_05_16_04_41_01_1,11744,2013-05-16 16:41:00.000000000,2013-05-17 04:41:00.000000000,5.882352941176471e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_16_04_41_01_1,40,True,chrono_train
11744_2013_05_11_03_41_01_0,11744,2013-05-10 15:41:01.000000000,2013-05-11 03:41:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_11_03_41_01_0,40,True,chrono_train
11744_2013_05_11_03_41_01_1,11744,2013-05-11 15:41:00.000000000,2013-05-12 03:41:00.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_11_03_41_01_1,40,True,chrono_train
11744_2013_05_13_06_19_00_0,11744,2013-05-12 18:19:00.000000000,2013-05-13 06:19:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_13_06_19_00_0,40,True,chrono_train
11744_2013_05_13_06_19_00_1,11744,2013-05-13 06:47:35.087095533,2013-05-13 18:47:35.087095533,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_13_06_19_00_1,40,True,chrono_train
11744_2013_05_13_06_19_00_2,11744,2013-05-14 00:17:00.999999999,2013-05-14 12:17:00.999999999,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_13_06_19_00_2,40,True,chrono_train
11744_2013_05_19_18_18_00_0,11744,2013-05-19 06:18:00.000000000,2013-05-19 18:18:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_19_18_18_00_0,40,True,chrono_train
11744_2013_05_19_18_18_00_1,11744,2013-05-20 12:00:00.000000000,2013-05-21 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_19_18_18_00_1,40,True,chrono_train
11744_2013_05_15_12_17_01_0,11744,2013-05-15 00:17:01.000000000,2013-05-15 12:17:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_15_12_17_01_0,40,True,chrono_train
11744_2013_05_10_12_00_00_0,11744,2013-05-10 00:00:00.000000000,2013-05-10 12:00:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_10_12_00_00_0,40,True,chrono_train
11744_2013_05_10_12_00_00_1,11744,2013-05-10 14:56:00.000000000,2013-05-11 02:56:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_10_12_00_00_1,40,True,chrono_train
11744_2013_05_11_06_19_01_0,11744,2013-05-10 18:19:01.000000000,2013-05-11 06:19:01.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_11_06_19_01_0,40,True,chrono_train
11744_2013_05_11_03_27_01_0,11744,2013-05-10 15:27:01.000000000,2013-05-11 03:27:01.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11744\2013_05_11_03_27_01_0,40,True,chrono_train
11742_2013_05_11_05_09_00_0,11742,2013-05-10 17:09:00.000000000,2013-05-11 05:09:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11742\2013_05_11_05_09_00_0,40,True,chrono_train
11742_2013_05_11_05_09_00_1,11742,2013-05-12 08:30:13.246768422,2013-05-12 20:30:13.246768422,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11742\2013_05_11_05_09_00_1,40,True,chrono_train
