"id","folderExists","fileCount","timepoints","missingChannelCount","missingChannels"
"11959_2014_01_20_22_36_01_1","True","40","4","0",""
"11959_2014_01_27_06_58_00_0","True","40","4","0",""
"11959_2014_01_20_06_47_59_0","True","40","4","0",""
"11959_2014_01_22_02_02_01_0","True","40","4","0",""
"11959_2014_01_25_02_39_00_0","True","40","4","0",""
"11959_2014_01_20_02_24_28_0","True","40","4","0",""
"11959_2014_01_21_22_40_08_0","True","40","4","0",""
"11959_2014_01_24_02_02_00_0","True","40","4","0",""
"11959_2014_01_20_13_32_01_0","True","40","4","0",""
"11959_2014_01_19_12_00_00_0","True","40","4","0",""
"11961_2014_01_21_12_00_00_0","True","40","4","0",""
"11961_2014_01_21_12_00_00_1","True","40","4","0",""
"11961_2014_01_21_12_00_00_2","True","40","4","0",""
"11964_2014_01_22_12_00_00_0","True","40","4","0",""
"11964_2014_01_22_12_00_00_1","True","40","4","0",""
"11964_2014_01_22_12_00_00_2","True","40","4","0",""
"11964_2014_01_25_02_39_00_0","True","40","4","0",""
"11963_2014_01_22_12_00_00_0","True","40","4","0",""
"11963_2014_01_22_12_00_00_1","True","40","4","0",""
"11963_2014_01_22_12_00_00_2","True","40","4","0",""
"11965_2014_01_27_06_58_00_0","True","40","4","0",""
"11965_2014_01_28_12_50_00_0","True","40","4","0",""
"11965_2014_01_28_12_50_00_1","True","40","4","0",""
"11965_2014_01_28_12_50_00_2","True","40","4","0",""
"11965_2014_01_28_12_50_00_3","True","40","4","0",""
"11965_2014_01_28_12_50_00_4","True","40","4","0",""
"11965_2014_01_23_12_00_00_0","True","40","4","0",""
"11965_2014_01_23_12_00_00_1","True","40","4","0",""
"11969_2014_02_02_12_00_00_0","True","40","4","0",""
"11969_2014_02_04_18_54_00_0","True","40","4","0",""
"11969_2014_02_04_18_54_00_1","True","40","4","0",""
"11969_2014_02_04_18_54_00_2","True","40","4","0",""
"11973_2014_02_14_03_18_01_0","True","40","4","0",""
"11973_2014_02_14_03_18_01_1","True","40","4","0",""
"11973_2014_02_10_16_58_00_0","True","40","4","0",""
"11973_2014_02_11_19_17_00_0","True","40","4","0",""
"11973_2014_02_16_03_20_00_0","True","40","4","0",""
"11973_2014_02_15_02_55_01_0","True","40","4","0",""
"11973_2014_02_06_12_00_00_0","True","40","4","0",""
"11973_2014_02_06_12_00_00_1","True","40","4","0",""
"11972_2014_02_06_12_00_00_0","True","40","4","0",""
"11972_2014_02_07_14_44_00_0","True","40","4","0",""
"11976_2014_02_21_13_27_00_0","True","40","4","0",""
"11976_2014_02_17_08_18_00_0","True","40","4","0",""
"11976_2014_02_18_02_44_01_0","True","40","4","0",""
"11976_2014_02_18_01_40_00_0","True","40","4","0",""
"11976_2014_02_10_16_58_00_0","True","40","4","0",""
"11976_2014_02_10_16_58_00_1","True","40","4","0",""
"11976_2014_02_10_16_58_00_2","True","32","4","0",""
"11976_2014_02_10_16_58_00_3","True","39","4","0",""
"11976_2014_02_10_16_58_00_4","True","39","4","0",""
"11976_2014_02_10_16_58_00_5","True","40","4","0",""
"11976_2014_02_19_10_31_00_0","True","40","4","0",""
"11976_2014_02_19_10_31_00_1","True","40","4","0",""
"11975_2014_02_10_16_58_00_0","True","40","4","0",""
"11975_2014_02_10_16_58_00_1","True","40","4","0",""
"11975_2014_02_10_16_58_00_2","True","40","4","0",""
"11975_2014_02_10_16_58_00_3","True","40","4","0",""
"11975_2014_02_10_16_58_00_4","True","35","4","0",""
"11977_2014_02_17_15_32_15_0","True","40","4","0",""
"11977_2014_02_14_07_10_00_0","True","40","4","0",""
"11977_2014_02_21_13_27_00_0","True","40","4","0",""
"11977_2014_02_12_07_10_01_0","True","40","4","0",""
"11977_2014_02_17_08_18_00_0","True","40","4","0",""
"11977_2014_02_15_09_26_01_0","True","40","4","0",""
"11977_2014_02_15_09_26_01_1","True","40","4","0",""
"11977_2014_02_19_10_31_00_0","True","40","4","0",""
"11978_2014_02_12_12_00_00_0","True","40","4","0",""
"11978_2014_02_12_12_00_00_1","True","40","4","0",""
"11980_2014_02_17_08_18_00_0","True","40","4","0",""
"11980_2014_02_15_12_00_00_0","True","40","4","0",""
"11982_2014_02_21_13_27_00_0","True","40","4","0",""
"11982_2014_02_26_22_12_01_0","True","40","4","0",""
"11982_2014_02_25_15_01_01_0","True","40","4","0",""
"11982_2014_02_25_15_01_01_1","True","40","4","0",""
"11982_2014_02_19_10_31_00_0","True","40","4","0",""
"11982_2014_02_19_10_31_00_1","True","40","4","0",""
"11982_2014_02_27_10_06_01_0","True","40","4","0",""
"11982_2014_02_27_10_06_01_1","True","40","4","0",""
"11982_2014_02_28_13_33_01_0","True","40","4","0",""
"11982_2014_02_28_13_33_01_1","True","40","4","0",""
"11982_2014_02_23_23_18_00_0","True","40","4","0",""
"11982_2014_02_23_23_18_00_1","True","40","4","0",""
"11982_2014_02_20_00_12_21_0","True","40","4","0",""
"11982_2014_03_01_13_35_47_0","True","40","4","0",""
"11982_2014_02_25_03_59_01_0","True","40","4","0",""
"11982_2014_02_28_10_33_00_0","True","40","4","0",""
"11981_2014_02_21_13_27_00_0","True","40","4","0",""
"11981_2014_02_28_08_15_00_0","True","40","4","0",""
"11981_2014_02_28_08_15_00_1","True","40","4","0",""
"11981_2014_02_23_23_18_00_0","True","40","4","0",""
"11981_2014_02_19_10_31_00_0","True","40","4","0",""
"11981_2014_02_26_08_15_01_0","True","40","4","0",""
"11984_2014_02_19_12_00_00_0","True","40","4","0",""
"11984_2014_02_21_13_27_00_0","True","40","4","0",""
"11984_2014_02_25_23_35_20_0","True","40","4","0",""
"11984_2014_02_26_17_18_01_0","True","40","4","0",""
"11984_2014_02_28_17_18_00_0","True","40","4","0",""
"11984_2014_02_23_23_18_00_0","True","40","4","0",""
"11984_2014_02_24_23_34_01_0","True","40","4","0",""
"11983_2014_02_19_12_00_00_0","True","40","4","0",""
"11983_2014_02_23_23_18_00_0","True","40","4","0",""
"11983_2014_02_21_13_27_00_0","True","40","4","0",""
"11986_2014_02_26_00_53_01_0","True","40","4","0",""
"11986_2014_02_26_00_53_01_1","True","40","4","0",""
"11986_2014_02_21_13_27_00_0","True","40","4","0",""
"11986_2014_02_28_00_53_00_0","True","40","4","0",""
"11986_2014_02_24_15_10_01_0","True","40","4","0",""
"11986_2014_02_24_06_20_01_0","True","40","4","0",""
"11987_2014_02_28_16_00_01_0","True","40","4","0",""
"11987_2014_02_28_16_00_01_1","True","40","4","0",""
"11987_2014_03_05_05_20_00_0","True","40","4","0",""
"11987_2014_03_05_05_20_00_1","True","30","3","0",""
"11987_2014_02_27_04_02_01_0","True","40","4","0",""
"11987_2014_03_01_16_45_01_0","True","40","4","0",""
"11987_2014_03_01_16_45_01_1","True","40","4","0",""
"11987_2014_02_24_12_47_00_0","True","40","4","0",""
"11988_2014_02_23_23_18_00_0","True","40","4","0",""
"11988_2014_02_23_23_18_00_1","True","40","4","0",""
"11989_2014_03_02_07_09_01_0","True","38","4","0",""
"11989_2014_02_24_12_00_00_0","True","40","4","0",""
"11989_2014_02_24_12_00_00_1","True","40","4","0",""
"11989_2014_03_02_05_58_01_0","True","40","4","0",""
"11989_2014_03_02_02_24_01_0","True","40","4","0",""
"11989_2014_02_26_04_32_00_0","True","40","4","0",""
"11989_2014_02_26_04_32_00_1","True","40","4","0",""
"11989_2014_02_26_04_32_00_2","True","40","4","0",""
"11989_2014_02_26_04_32_00_3","True","38","4","0",""
"11989_2014_02_26_04_32_00_4","True","40","4","0",""
"11989_2014_03_02_15_58_01_0","True","40","4","0",""
"11989_2014_03_05_05_20_00_0","True","40","4","0",""
"11990_2014_03_05_05_20_00_0","True","40","4","0",""
"11990_2014_02_28_09_56_00_0","True","38","4","0",""
"11990_2014_03_07_20_39_00_0","True","40","4","0",""
"11990_2014_03_07_20_39_00_1","True","40","4","0",""
"11990_2014_03_07_20_39_00_2","True","40","4","0",""
"11990_2014_02_26_09_56_01_0","True","40","4","0",""
"11990_2014_02_26_09_56_01_1","True","38","4","0",""
"11990_2014_03_01_12_53_01_0","True","40","4","0",""
"11990_2014_03_01_12_53_01_1","True","38","4","0",""
"11990_2014_03_05_13_05_00_0","True","40","4","0",""
"11992_2014_02_27_12_00_00_0","True","40","4","0",""
"11992_2014_02_27_12_00_00_1","True","40","4","0",""
"11992_2014_02_27_12_00_00_2","True","38","4","0",""
"11992_2014_02_27_12_00_00_3","True","40","4","0",""
"11992_2014_02_27_12_00_00_4","True","38","4","0",""
"11992_2014_02_27_12_00_00_5","True","40","4","0",""
"11992_2014_02_27_12_00_00_6","True","38","4","0",""
"11992_2014_02_27_12_00_00_7","True","40","4","0",""
"11995_2014_03_06_18_57_01_0","True","38","4","0",""
"11995_2014_03_08_18_57_00_0","True","38","4","0",""
"11995_2014_03_05_05_20_00_0","True","40","4","0",""
"11995_2014_03_05_05_20_00_1","True","38","4","0",""
"11995_2014_03_02_09_57_01_0","True","40","4","0",""
"11994_2014_03_01_12_00_00_0","True","38","4","0",""
"11994_2014_03_05_07_04_00_0","True","38","4","0",""
"11994_2014_03_05_07_04_00_1","True","30","3","0",""
"11996_2014_03_05_05_20_00_0","True","40","4","0",""
"11996_2014_03_13_19_27_10_0","True","38","4","0",""
"11996_2014_03_09_07_47_01_0","True","38","4","0",""
"11996_2014_03_11_10_21_00_0","True","40","4","0",""
"11996_2014_03_09_06_24_01_0","True","40","4","0",""
"11996_2014_03_13_19_30_00_0","True","38","4","0",""
"11996_2014_03_06_17_40_00_0","True","40","4","0",""
"11996_2014_03_08_10_20_01_0","True","39","4","0",""
"11996_2014_03_08_10_20_01_1","True","38","4","0",""
"11996_2014_03_09_11_42_01_0","True","38","4","0",""
"11996_2014_03_09_18_25_01_0","True","40","4","0",""
"11996_2014_03_11_22_34_01_0","True","40","4","0",""
"11996_2014_03_11_22_34_01_1","True","40","4","0",""
"11996_2014_03_12_22_39_00_0","True","40","4","0",""
"11996_2014_03_12_22_39_00_1","True","38","4","0",""
"11996_2014_03_10_03_50_01_0","True","40","4","0",""
"11996_2014_03_11_11_05_01_0","True","40","4","0",""
"11996_2014_03_09_23_00_01_0","True","40","4","0",""
"11997_2014_03_05_12_00_00_0","True","38","4","0",""
"11998_2014_03_11_10_21_00_0","True","40","4","0",""
"11998_2014_03_11_10_21_00_1","True","40","4","0",""
"11998_2014_03_07_20_39_00_0","True","40","4","0",""
"11998_2014_03_07_20_39_00_1","True","40","4","0",""
"11998_2014_03_06_12_00_00_0","True","38","4","0",""
"11998_2014_03_15_06_04_01_0","True","40","4","0",""
"11998_2014_03_14_14_37_01_0","True","40","4","0",""
"11998_2014_03_14_14_37_01_1","True","38","4","0",""
"11999_2014_03_06_12_00_00_0","True","38","4","0",""
"11999_2014_03_11_10_21_00_0","True","40","4","0",""
"11999_2014_03_07_20_39_00_0","True","40","4","0",""
"11999_2014_03_07_20_39_00_1","True","40","4","0",""
"11999_2014_03_07_20_39_00_2","True","40","4","0",""
"11999_2014_03_07_20_39_00_3","True","38","4","0",""
"11999_2014_03_07_20_39_00_4","True","40","4","0",""
"12000_2014_03_07_20_39_00_0","True","40","4","0",""
"12000_2014_03_11_10_21_00_0","True","40","4","0",""
"12000_2014_03_11_10_21_00_1","True","40","4","0",""
"12000_2014_03_11_10_21_00_2","True","40","4","0",""
"12000_2014_03_11_10_21_00_3","True","40","4","0",""
"12000_2014_03_11_10_21_00_4","True","40","4","0",""
"12000_2014_03_11_10_21_00_5","True","40","4","0",""
"12000_2014_03_11_10_21_00_6","True","40","4","0",""
"12001_2014_03_07_20_39_00_0","True","40","4","0",""
"12002_2014_03_14_00_26_01_0","True","40","4","0",""
"12002_2014_03_09_15_28_01_0","True","40","4","0",""
"12002_2014_03_09_15_28_01_1","True","40","4","0",""
"12002_2014_03_09_12_00_00_0","True","38","4","0",""
"12002_2014_03_15_21_20_01_0","True","40","4","0",""
"12002_2014_03_12_00_01_52_0","True","40","4","0",""
"12002_2014_03_17_00_48_00_0","True","40","4","0",""
"12002_2014_03_17_00_45_25_0","True","40","4","0",""
"12002_2014_03_11_10_21_00_0","True","40","4","0",""
"12002_2014_03_17_06_10_01_0","True","40","4","0",""
"12002_2014_03_16_00_45_01_0","True","40","4","0",""
"12002_2014_03_16_00_45_01_1","True","40","4","0",""
"12002_2014_03_11_16_40_59_0","True","40","4","0",""
"12002_2014_03_19_06_10_00_0","True","40","4","0",""
"12002_2014_03_19_06_10_00_1","True","40","4","0",""
"12003_2014_03_13_05_52_01_0","True","40","4","0",""
"12003_2014_03_12_17_15_01_0","True","40","4","0",""
"12003_2014_03_12_17_15_01_1","True","40","4","0",""
"12003_2014_03_15_06_45_01_0","True","38","4","0",""
"12003_2014_03_11_12_00_00_0","True","38","4","0",""
"12003_2014_03_14_05_58_00_0","True","40","4","0",""
"12003_2014_03_12_13_44_01_0","True","36","4","0",""
"12003_2014_03_14_17_15_01_0","True","40","4","0",""
"12003_2014_03_14_09_40_01_0","True","40","4","0",""
"12004_2014_03_12_06_05_00_0","True","40","4","0",""
"12004_2014_03_12_06_05_00_1","True","40","4","0",""
"12004_2014_03_12_06_05_00_2","True","40","4","0",""
"12004_2014_03_12_06_05_00_3","True","40","4","0",""
"12004_2014_03_12_06_05_00_4","True","40","4","0",""
"12004_2014_03_12_06_05_00_5","True","40","4","0",""
"12005_2014_03_13_12_00_00_0","True","38","4","0",""
"12005_2014_03_13_12_00_00_1","True","38","4","0",""
"12005_2014_03_15_08_13_01_0","True","38","4","0",""
"12005_2014_03_15_08_13_01_1","True","38","4","0",""
"12005_2014_03_21_09_25_01_0","True","40","4","0",""
"12005_2014_03_21_09_25_01_1","True","40","4","0",""
"12005_2014_03_23_09_25_00_0","True","40","4","0",""
"12005_2014_03_23_09_25_00_1","True","40","4","0",""
"12005_2014_03_23_09_25_00_2","True","40","4","0",""
"12005_2014_03_17_08_13_00_0","True","38","4","0",""
"12005_2014_03_17_08_13_00_1","True","40","4","0",""
"12005_2014_03_17_08_13_00_2","True","40","4","0",""
"12005_2014_03_17_08_13_00_3","True","40","4","0",""
"12006_2014_03_16_08_29_01_0","True","38","4","0",""
"12006_2014_03_16_03_00_01_0","True","40","4","0",""
"12008_2014_03_20_16_05_01_0","True","40","4","0",""
"12008_2014_03_20_22_24_01_0","True","40","4","0",""
"12008_2014_03_16_12_00_00_0","True","38","4","0",""
"12008_2014_03_16_12_00_00_1","True","40","4","0",""
"12008_2014_03_16_12_00_00_2","True","40","4","0",""
"12008_2014_03_16_12_00_00_3","True","40","4","0",""
"12008_2014_03_16_12_00_00_4","True","40","4","0",""
"12008_2014_03_16_12_00_00_5","True","40","4","0",""
"12008_2014_03_21_17_24_01_0","True","40","4","0",""
"12008_2014_03_23_17_24_00_0","True","40","4","0",""
"12009_2014_03_17_12_00_00_0","True","38","4","0",""
"12010_2014_03_26_03_39_00_0","True","40","4","0",""
"12010_2014_03_28_04_14_01_0","True","38","4","0",""
"12010_2014_03_19_03_56_01_0","True","40","4","0",""
"12010_2014_03_19_03_56_01_1","True","40","4","0",""
"12010_2014_03_22_10_57_01_0","True","40","4","0",""
"12010_2014_03_22_10_57_01_1","True","40","4","0",""
"12010_2014_03_24_08_08_01_0","True","40","4","0",""
"12010_2014_03_22_09_05_01_0","True","40","4","0",""
"12010_2014_03_22_09_05_01_1","True","40","4","0",""
"12010_2014_03_28_05_02_01_0","True","40","4","0",""
"12010_2014_03_22_22_39_01_0","True","40","4","0",""
"12010_2014_03_28_06_14_01_0","True","40","4","0",""
"12010_2014_03_28_06_14_01_1","True","40","4","0",""
"12010_2014_03_24_06_10_01_0","True","40","4","0",""
"12010_2014_03_24_06_10_01_1","True","40","4","0",""
"12010_2014_03_18_12_00_00_0","True","38","4","0",""
"12010_2014_03_26_20_29_01_0","True","40","4","0",""
"12010_2014_03_27_21_00_01_0","True","38","4","0",""
"12010_2014_03_21_19_48_01_0","True","40","4","0",""
"12010_2014_03_21_20_10_01_0","True","40","4","0",""
"12010_2014_03_22_20_12_01_0","True","40","4","0",""
"12011_2014_03_19_12_00_00_0","True","38","4","0",""
"12011_2014_03_23_07_02_00_0","True","40","4","0",""
"12011_2014_03_21_07_02_01_0","True","38","4","0",""
"12011_2014_03_21_07_02_01_1","True","40","4","0",""
"12012_2014_03_19_12_00_00_0","True","38","4","0",""
"12014_2014_03_28_22_48_01_0","True","40","4","0",""
"12014_2014_03_28_22_48_01_1","True","40","4","0",""
"12014_2014_03_24_00_50_59_0","True","40","4","0",""
"12014_2014_03_24_00_50_59_1","True","40","4","0",""
"12014_2014_03_29_23_44_59_0","True","40","4","0",""
"12014_2014_03_21_21_10_01_0","True","39","4","0",""
"12014_2014_03_21_11_42_00_0","True","38","4","0",""
"12014_2014_03_22_02_37_01_0","True","40","4","0",""
"12014_2014_03_30_04_11_01_0","True","40","4","0",""
"12014_2014_03_31_08_18_00_0","True","40","4","0",""
"12014_2014_03_30_08_07_01_0","True","40","4","0",""
"12014_2014_03_30_08_07_01_1","True","40","4","0",""
"12014_2014_03_22_03_48_01_0","True","40","4","0",""
"12014_2014_03_22_03_48_01_1","True","40","4","0",""
"12014_2014_03_26_03_39_00_0","True","40","4","0",""
"12014_2014_03_23_00_10_01_0","True","40","4","0",""
"12014_2014_03_23_00_10_01_1","True","40","4","0",""
"12014_2014_03_20_13_54_00_0","True","40","4","0",""
"12014_2014_03_20_12_00_00_0","True","38","4","0",""
"12014_2014_03_27_11_02_00_0","True","40","4","0",""
"12015_2014_03_23_12_00_00_0","True","40","4","0",""
"12015_2014_03_24_05_29_01_0","True","40","4","0",""
"12015_2014_03_24_05_29_01_1","True","40","4","0",""
"12015_2014_03_26_05_29_00_0","True","40","4","0",""
"12016_2014_03_26_03_39_00_0","True","40","4","0",""
"12016_2014_03_26_03_39_00_1","True","40","4","0",""
"12016_2014_03_26_03_39_00_2","True","40","4","0",""
"12016_2014_03_26_03_39_00_3","True","40","4","0",""
"12016_2014_03_26_03_39_00_4","True","40","4","0",""
"12016_2014_03_23_12_00_00_0","True","40","4","0",""
"12018_2014_03_26_03_39_00_0","True","40","4","0",""
"12018_2014_03_26_03_39_00_1","True","37","4","0",""
"12018_2014_03_26_03_39_00_2","True","40","4","0",""
"12018_2014_03_26_03_39_00_3","True","40","4","0",""
"12020_2014_03_28_12_00_00_0","True","40","4","0",""
"12020_2014_03_28_12_00_00_1","True","40","4","0",""
"12021_2014_04_06_16_21_00_0","True","40","4","0",""
"12021_2014_04_04_18_27_01_0","True","40","4","0",""
"12021_2014_04_04_18_27_01_1","True","40","4","0",""
"12021_2014_04_04_15_00_00_0","True","40","4","0",""
"12021_2014_04_03_14_54_01_0","True","40","4","0",""
"12021_2014_04_03_14_54_01_1","True","40","4","0",""
"12021_2014_03_29_12_00_00_0","True","40","4","0",""
"12021_2014_03_29_12_00_00_1","True","40","4","0",""
"12021_2014_03_29_12_00_00_2","True","40","4","0",""
"12021_2014_03_29_12_00_00_3","True","40","4","0",""
"12021_2014_03_29_12_00_00_4","True","40","4","0",""
"12021_2014_03_29_12_00_00_5","True","40","4","0",""
"12021_2014_03_29_12_00_00_6","True","40","4","0",""
"12022_2014_04_02_19_38_00_0","True","30","4","0",""
"12022_2014_04_02_19_38_00_1","True","40","4","0",""
"12022_2014_04_02_19_38_00_2","True","40","4","0",""
"12022_2014_03_29_12_00_00_0","True","40","4","0",""
"12022_2014_03_29_12_00_00_1","True","40","4","0",""
"12022_2014_03_31_00_50_01_0","True","40","4","0",""
"12022_2014_03_31_00_50_01_1","True","40","4","0",""
"12022_2014_04_01_00_51_50_0","True","40","4","0",""
"12022_2014_04_01_00_51_50_1","True","40","4","0",""
"12026_2014_04_02_15_20_01_0","True","40","4","0",""
"12026_2014_04_02_06_29_00_0","True","40","4","0",""
"12026_2014_04_05_10_59_59_0","True","40","4","0",""
"12026_2014_04_04_10_50_01_0","True","40","4","0",""
"12026_2014_04_07_06_53_59_0","True","40","4","0",""
"12026_2014_04_03_03_47_01_0","True","40","4","0",""
"12026_2014_04_04_03_51_59_0","True","40","4","0",""
"12026_2014_03_31_12_00_00_0","True","40","4","0",""
"12026_2014_03_31_17_15_01_0","True","40","4","0",""
"12026_2014_04_01_01_18_01_0","True","40","4","0",""
"12026_2014_04_04_09_57_01_0","True","40","4","0",""
"12026_2014_03_31_14_21_00_0","True","40","4","0",""
"12026_2014_04_01_06_25_01_0","True","40","4","0",""
"12026_2014_04_01_06_08_01_0","True","40","4","0",""
"12026_2014_04_09_18_51_00_0","True","36","4","0",""
"12026_2014_04_09_18_51_00_1","True","40","4","0",""
"12026_2014_04_09_18_51_00_2","True","40","4","0",""
"12026_2014_04_06_16_21_00_0","True","40","4","0",""
"12026_2014_04_06_16_21_00_1","True","40","4","0",""
"12026_2014_04_07_21_51_22_0","True","40","4","0",""
"12026_2014_04_07_21_51_22_1","True","40","4","0",""
"12025_2014_03_31_12_00_00_0","True","40","4","0",""
"12025_2014_03_31_12_00_00_1","True","40","4","0",""
"12027_2014_04_03_13_48_01_0","True","40","4","0",""
"12027_2014_04_11_17_28_01_0","True","40","4","0",""
"12027_2014_04_01_12_00_00_0","True","40","4","0",""
"12027_2014_04_07_06_07_00_0","True","40","4","0",""
"12027_2014_04_07_06_07_00_1","True","40","4","0",""
"12027_2014_04_07_06_07_00_2","True","40","4","0",""
"12027_2014_04_07_06_07_00_3","True","40","4","0",""
"12027_2014_04_07_06_07_00_4","True","28","4","0",""
"12027_2014_04_07_06_07_00_5","True","40","4","0",""
"12027_2014_04_07_06_07_00_6","True","40","4","0",""
"12027_2014_04_05_06_07_01_0","True","40","4","0",""
"12027_2014_04_01_14_05_01_0","True","40","4","0",""
"12027_2014_04_01_14_05_01_1","True","40","4","0",""
"12027_2014_04_02_14_27_59_0","True","40","4","0",""
"12028_2014_04_02_12_00_00_0","True","40","4","0",""
"12028_2014_04_02_12_00_00_1","True","34","4","0",""
"12028_2014_04_02_12_00_00_2","True","40","4","0",""
"12028_2014_04_02_12_00_00_3","True","40","4","0",""
"12028_2014_04_02_12_00_00_4","True","40","4","0",""
"12028_2014_04_02_12_00_00_5","True","40","4","0",""
"12028_2014_04_02_12_00_00_6","True","40","4","0",""
"12028_2014_04_06_16_21_00_0","True","40","4","0",""
"12029_2014_04_02_20_32_00_0","True","30","4","0",""
"12029_2014_04_06_16_21_00_0","True","40","4","0",""
"12029_2014_04_03_21_51_01_0","True","40","4","0",""
"12030_2014_04_03_12_00_00_0","True","40","4","0",""
"12030_2014_04_03_17_38_01_0","True","40","4","0",""
"12030_2014_04_05_14_32_01_0","True","40","4","0",""
"12030_2014_04_09_00_13_01_0","True","40","4","0",""
"12030_2014_04_03_20_21_01_0","True","40","4","0",""
"12030_2014_04_03_20_21_01_1","True","40","4","0",""
"12030_2014_04_04_20_30_59_0","True","40","4","0",""
"12030_2014_04_07_14_32_00_0","True","40","4","0",""
"12031_2014_04_07_23_50_01_0","True","40","4","0",""
"12031_2014_04_10_00_04_00_0","True","40","4","0",""
"12031_2014_04_08_00_04_01_0","True","40","4","0",""
"12032_2014_04_18_09_20_01_0","True","40","4","0",""
"12032_2014_04_14_19_50_00_0","True","40","4","0",""
"12032_2014_04_09_12_00_00_0","True","30","4","0",""
"12032_2014_04_19_19_36_59_0","True","40","4","0",""
"12032_2014_04_18_19_32_01_0","True","40","4","0",""
"12032_2014_04_11_16_20_01_0","True","40","4","0",""
"12032_2014_04_11_16_20_01_1","True","40","4","0",""
"12034_2014_04_15_07_22_01_0","True","40","4","0",""
"12034_2014_04_11_12_00_00_0","True","40","4","0",""
"12034_2014_04_11_12_00_00_1","True","40","4","0",""
"12034_2014_04_11_12_00_00_2","True","40","4","0",""
"12034_2014_04_19_05_17_01_0","True","40","4","0",""
"12034_2014_04_19_05_17_01_1","True","40","4","0",""
"12034_2014_04_20_05_17_15_0","True","40","4","0",""
"12034_2014_04_20_05_17_15_1","True","40","4","0",""
"12034_2014_04_21_20_51_01_0","True","40","4","0",""
"12034_2014_04_21_20_51_01_1","True","40","4","0",""
"12034_2014_04_20_05_18_33_0","True","40","4","0",""
"12034_2014_04_18_16_50_01_0","True","40","4","0",""
"12034_2014_04_18_16_50_01_1","True","40","4","0",""
"12034_2014_04_18_06_00_01_0","True","40","4","0",""
"12034_2014_04_22_08_45_01_0","True","40","4","0",""
"12034_2014_04_15_08_16_01_0","True","40","4","0",""
"12035_2014_04_17_16_35_59_0","True","40","4","0",""
"12035_2014_04_21_08_03_01_0","True","40","4","0",""
"12035_2014_04_18_00_24_01_0","True","40","4","0",""
"12035_2014_04_20_23_31_01_0","True","40","4","0",""
"12035_2014_04_22_13_06_01_0","True","40","4","0",""
"12035_2014_04_22_13_06_01_1","True","40","4","0",""
"12035_2014_04_14_19_50_00_0","True","40","4","0",""
"12035_2014_04_14_19_50_00_1","True","40","4","0",""
"12035_2014_04_20_13_43_00_0","True","40","4","0",""
"12035_2014_04_22_12_14_01_0","True","40","4","0",""
"12035_2014_04_19_00_25_01_0","True","40","4","0",""
"12035_2014_04_23_22_03_01_0","True","35","4","0",""
"12035_2014_04_15_12_51_01_0","True","40","4","0",""
"12035_2014_04_19_13_38_01_0","True","40","4","0",""
"12035_2014_04_15_19_59_01_0","True","40","4","0",""
"12035_2014_04_15_19_59_01_1","True","40","4","0",""
"12035_2014_04_23_13_13_29_0","True","40","4","0",""
"12035_2014_04_21_11_37_01_0","True","40","4","0",""
"12035_2014_04_21_11_37_01_1","True","40","4","0",""
"12035_2014_04_19_12_07_01_0","True","40","4","0",""
"12035_2014_04_15_09_23_51_0","True","40","4","0",""
"12035_2014_04_12_12_00_00_0","True","40","4","0",""
"12035_2014_04_16_20_03_59_0","True","40","4","0",""
"12036_2014_04_19_03_05_01_0","True","40","4","0",""
"12036_2014_04_19_03_05_01_1","True","40","4","0",""
"12036_2014_04_18_13_19_59_0","True","40","4","0",""
"12036_2014_04_17_08_09_01_0","True","40","4","0",""
"12036_2014_04_14_19_50_00_0","True","40","4","0",""
"12036_2014_04_14_19_50_00_1","True","40","4","0",""
"12036_2014_04_17_13_03_01_0","True","40","4","0",""
"12036_2014_04_17_13_03_01_1","True","40","4","0",""
"12036_2014_04_20_03_10_21_0","True","39","4","0",""
"12036_2014_04_22_07_02_00_0","True","40","4","0",""
"12036_2014_04_22_07_02_00_1","True","40","4","0",""
"12036_2014_04_20_06_34_01_0","True","40","4","0",""
"12036_2014_04_20_06_34_01_1","True","40","4","0",""
"12036_2014_04_18_17_19_01_0","True","40","4","0",""
"12036_2014_04_20_07_02_01_0","True","40","4","0",""
"12036_2014_04_15_10_09_13_0","True","40","4","0",""
"12036_2014_04_16_22_38_01_0","True","40","4","0",""
"12037_2014_04_16_11_54_01_0","True","40","4","0",""
"12037_2014_04_16_11_54_01_1","True","40","4","0",""
"12037_2014_04_18_11_54_00_0","True","40","4","0",""
"12037_2014_04_18_11_54_00_1","True","40","4","0",""
"12037_2014_04_18_11_54_00_2","True","40","4","0",""
"12037_2014_04_18_11_54_00_3","True","40","4","0",""
"12037_2014_04_18_11_54_00_4","True","40","4","0",""
"12037_2014_04_15_01_59_01_0","True","40","4","0",""
"12037_2014_04_15_01_59_01_1","True","40","4","0",""
"12037_2014_04_15_05_08_01_0","True","40","4","0",""
"12037_2014_04_16_05_10_17_0","True","39","4","0",""
"12040_2014_04_16_12_00_00_0","True","40","4","0",""
"12040_2014_04_16_12_00_00_1","True","40","4","0",""
"12040_2014_04_16_12_00_00_2","True","40","4","0",""
"12040_2014_04_16_12_00_00_3","True","40","4","0",""
"12040_2014_04_16_12_00_00_4","True","40","4","0",""
"12040_2014_04_16_12_00_00_5","True","40","4","0",""
"12040_2014_04_16_12_00_00_6","True","40","4","0",""
"12039_2014_04_16_12_00_00_0","True","40","4","0",""
